#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 11 03 08 46  2.3  1.9 15.4  1.3  8.3  NW  NE      SWELL 10.0 325
2024 11 03 08 16  2.5  2.2 15.4  1.2  9.1  NW  NE      SWELL 10.9 320
2024 11 03 07 46  2.1  1.8 16.7  1.1  8.3  NW  NE      SWELL 10.7 320
2024 11 03 07 16  2.1  1.9 15.4  1.0  8.3  NW  NE      SWELL 10.9 325
2024 11 03 06 46  2.4  2.2 15.4  1.1  9.1  NW  NE      SWELL 11.6 325
2024 11 03 06 16  2.3  2.0 15.4  1.1  7.7  NW  NE      SWELL 10.7 316
2024 11 03 05 46  2.4  2.2 16.7  1.0  8.3  NW  NE      SWELL 11.7 325
2024 11 03 05 16  2.3  2.0 16.7  1.1  8.3  NW  NE      SWELL 11.2 316
2024 11 03 04 46  2.2  2.0 16.7  1.1  9.1  NW  NE      SWELL 11.2 314
2024 11 03 04 16  2.4  2.1 16.7  1.1  8.3  NW  NE      SWELL 11.3 317
2024 11 03 03 46  2.3  2.0 16.7  1.1  9.1  NW NNE      SWELL 10.8 313
2024 11 03 03 16  2.2  1.8 16.7  1.3  8.3  NW  NE      SWELL 10.1 316
2024 11 03 02 46  2.2  1.9 18.2  1.1  7.1  NW  NE      SWELL 10.6 320
2024 11 03 02 16  2.2  1.9 16.7  1.2  8.3  NW  NE      SWELL 10.3 321
2024 11 03 01 46  2.0  1.6 16.7  1.2  7.7  NW  NE      SWELL  9.7 313
2024 11 03 01 16  2.1  1.8 16.7  1.2  8.3  NW  NE      SWELL 10.0 323
2024 11 03 00 46  2.0  1.6 16.7  1.2  9.1  NW NNE      SWELL  9.3 321
2024 11 03 00 16  2.2  1.8 16.7  1.3  8.3  NW NNE      SWELL  9.8 318
2024 11 02 23 46  2.1  1.7 16.7  1.3  8.3  NW  NE      SWELL  9.5 320
2024 11 02 23 16  1.9  1.5 16.7  1.2  9.1  NW NNE      SWELL  9.0 321
2024 11 02 22 46  1.9  1.3 16.7  1.4  9.1  NW  NE    AVERAGE  8.3 314
2024 11 02 22 16  2.0  1.6 16.7  1.3  8.3  NW  NE      SWELL  9.6 323
2024 11 02 21 46  2.0  1.5 15.4  1.3  8.3  NW  NE      SWELL  9.1 317
2024 11 02 21 16  2.1  1.8 16.7  1.1  7.7 NNW  NE      SWELL 10.2 327
2024 11 02 20 46  1.9  1.6 16.7  1.1  9.1 NNW NNE      SWELL  9.7 327
2024 11 02 20 16  2.2  1.9 16.7  1.2  9.1  NW  NE      SWELL 10.9 325
2024 11 02 19 46  2.3  2.0 16.7  1.1  9.1  NW NNE      SWELL 11.3 321
2024 11 02 19 16  1.8  1.5 16.7  1.1  8.3  NW  NE      SWELL  9.8 317
2024 11 02 18 46  2.0  1.6 16.7  1.2  8.3  NW  NE      SWELL 10.3 318
2024 11 02 18 16  2.1  1.6 16.7  1.3  9.1 NNW  NE      SWELL 10.0 327
2024 11 02 17 46  2.1  1.8 16.7  1.2  9.9  NW   N      SWELL 10.4 320
2024 11 02 17 16  2.1  1.7 16.7  1.2  9.9  NW NNE      SWELL 10.5 321
2024 11 02 16 46  2.2  1.9 16.7  1.2  8.3  NW  NE      SWELL 10.6 314
2024 11 02 16 16  2.4  2.1 16.7  1.1  8.3  NW  NE      SWELL 11.6 314
2024 11 02 15 46  2.5  2.2 16.7  1.3  9.1  NW  NE      SWELL 11.2 311
2024 11 02 15 16  2.3  2.0 16.7  1.1  8.3  NW  NE      SWELL 11.2 309
2024 11 02 14 46  2.1  1.7 16.7  1.2  7.7  NW  NE      SWELL 10.2 313
2024 11 02 14 16  2.1  1.8 16.7  1.2  7.1  NW  NE      SWELL 10.5 313
2024 11 02 13 46  2.4  2.0 18.2  1.3  9.9  NW NNE      SWELL 11.1 310
2024 11 02 13 16  2.2  1.8 16.7  1.4  9.1  NW  NE      SWELL 10.0 314
2024 11 02 12 46  2.2  1.8 16.7  1.3  9.1  NW  NE      SWELL 10.3 313
2024 11 02 12 16  2.3  1.9 16.7  1.4  9.1  NW  NE      SWELL 10.5 316
2024 11 02 11 46  2.1  1.7 16.7  1.3  9.1  NW  NE      SWELL 10.1 318
2024 11 02 11 16  2.0  1.5 18.2  1.3  9.9  NW NNE      SWELL  9.7 323
2024 11 02 10 46  2.1  1.6 18.2  1.4  9.1  NW  NE      SWELL  9.9 321
2024 11 02 10 16  2.1  1.6 18.2  1.4  9.1  NW  NE      SWELL 10.1 316
2024 11 02 09 46  1.8  1.2 18.2  1.3  9.1  NW  NE    AVERAGE  9.1 321
2024 11 02 09 16  1.9  1.3 18.2  1.4  9.9  NW NNE    AVERAGE  8.7 317
2024 11 02 08 46  2.0  1.5 18.2  1.4  9.1 NNW  NE      SWELL  9.5 327
2024 11 02 08 16  1.8  1.3 18.2  1.3  9.1 NNW  NE      SWELL  9.0 327
2024 11 02 07 46  1.9  1.3 18.2  1.3  7.7  NW  NE      SWELL  8.8 325
2024 11 02 07 16  1.7  1.1 20.0  1.3  7.7  NW  NE    AVERAGE  8.3 324
2024 11 02 06 46  1.7  1.2 18.2  1.3  9.9  NW NNE    AVERAGE  8.2 324
2024 11 02 06 16  1.8  1.1 18.2  1.4  9.9  NW NNE    AVERAGE  7.8 316
2024 11 02 05 46  1.7  1.0 20.0  1.4  9.1  NW  NE    AVERAGE  7.5 324
2024 11 02 05 16  1.6  0.9 20.0  1.4  8.3  NW  NE    AVERAGE  6.8 313
2024 11 02 04 46  1.7  0.9 20.0  1.4  9.9 NNW   N    AVERAGE  6.8 334
2024 11 02 04 16  1.7  0.8 10.5  1.5  7.7   N  NE      STEEP  6.6  44
2024 11 02 03 46  1.6  0.9 20.0  1.4  7.7  NW  NE    AVERAGE  6.7 318
2024 11 02 03 16  1.7  0.9 20.0  1.4  9.9  NW NNW    AVERAGE  6.5 318
2024 11 02 02 46  1.7  0.8 11.8  1.5  9.9   N NNE    AVERAGE  6.3  20
2024 11 02 02 16  1.6  0.8 20.0  1.4  9.9  NW   N    AVERAGE  6.3 321
2024 11 02 01 46  1.7  0.8 11.1  1.5  8.3 NNW  NE    AVERAGE  6.4 335
2024 11 02 01 16  1.7  0.8 11.8  1.5  7.1 NNW  NE      STEEP  6.2  40
2024 11 02 00 46  1.7  0.8 10.5  1.5  9.1 NNW NNE    AVERAGE  6.2 348
2024 11 02 00 16  1.7  0.8 10.5  1.5  9.1 NNW NNE    AVERAGE  6.2  30
2024 11 01 23 46  1.8  0.7 11.1  1.6  8.3 NNW  NE    AVERAGE  6.3  44
2024 11 01 23 16  1.6  0.7 11.8  1.5  8.3   N NNE    AVERAGE  6.2  32
2024 11 01 22 46  1.7  0.7 12.5  1.5  9.1   N NNE    AVERAGE  6.1  32
2024 11 01 22 16  1.8  0.8 11.1  1.6  9.9 NNW NNE    AVERAGE  6.3 344
2024 11 01 21 46  1.7  0.7 11.1  1.6  9.9   N   N    AVERAGE  6.3 359
2024 11 01 21 16  1.8  0.8 10.5  1.7  8.3   N  NE    AVERAGE  6.3 352
2024 11 01 20 46  1.6  0.7 11.8  1.5  7.7   N  NE    AVERAGE  6.1  34
2024 11 01 20 16  1.6  0.8 12.5  1.5  9.9 NNW NNE    AVERAGE  6.6  19
2024 11 01 19 46  1.5  0.8 10.5  1.3  9.1   N  NE    AVERAGE  6.3   3
2024 11 01 19 16  1.5  0.8 11.1  1.3  9.9   N NNE    AVERAGE  6.8 352
2024 11 01 18 46  1.5  0.7 11.1  1.3  9.9   N NNE    AVERAGE  6.6  23
2024 11 01 18 16  1.5  0.7 11.8  1.3  9.9 NNW NNE    AVERAGE  6.3  15
2024 11 01 17 46  1.6  0.9 10.5  1.4  9.1   N  NE    AVERAGE  6.8 358
2024 11 01 17 16  1.7  0.8 10.5  1.5  9.9   N  NE    AVERAGE  6.7  36
2024 11 01 16 46  1.5  0.8 10.5  1.3  9.1 NNW  NE    AVERAGE  6.6 335
2024 11 01 16 16  1.5  0.8 10.5  1.3  9.9 NNW NNE    AVERAGE  6.6 339
2024 11 01 15 46  1.4  0.8 11.8  1.2  7.7 NNW  NE    AVERAGE  6.5 330
2024 11 01 15 16  1.5  0.8 11.1  1.3  9.1 NNW NNE    AVERAGE  6.5 338
2024 11 01 14 46  1.5  0.8 10.5  1.3  9.9 NNW NNE    AVERAGE  6.5 339
2024 11 01 14 16  1.6  0.9 11.1  1.4  7.7 NNW  NE    AVERAGE  6.3 341
2024 11 01 13 46  1.6  0.8 11.8  1.4  9.9 NNW   N    AVERAGE  6.1   6
2024 11 01 13 16  1.6  0.9 11.1  1.4  7.1 NNW  NE    AVERAGE  6.5 337
2024 11 01 12 46  1.6  0.7 11.1  1.4  9.9 NNW NNE    AVERAGE  6.6  22
2024 11 01 12 16  1.6  0.8 11.1  1.4  7.7 NNW  NE    AVERAGE  6.6 341
2024 11 01 11 46  1.5  0.7 10.5  1.4  6.7   N  NE    AVERAGE  6.2   5
2024 11 01 11 16  1.6  0.8 11.1  1.4  9.9 NNW  NE    AVERAGE  6.6 342
2024 11 01 10 46  1.8  0.9 10.5  1.6  9.9   N  NE    AVERAGE  6.7 359
2024 11 01 10 16  1.6  0.8 11.1  1.5  9.9   N NNE    AVERAGE  6.9  20
2024 11 01 09 46  1.8  0.8 12.5  1.6  9.9 NNW  NE    AVERAGE  6.8 341
2024 11 01 09 16  1.7  0.7 11.1  1.6  9.1 NNW  NE    AVERAGE  6.6 332
2024 11 01 08 46  1.6  0.8 12.5  1.4  9.1 NNW  NE    AVERAGE  6.7 345
2024 11 01 08 16  1.6  0.8 10.5  1.4  9.9 NNE  NE    AVERAGE  6.7  12
2024 11 01 07 46  1.7  0.9 11.8  1.4  9.9 NNW NNE    AVERAGE  6.8 338
2024 11 01 07 16  1.6  0.8 11.8  1.5  7.7 NNW  NE    AVERAGE  6.6 328
2024 11 01 06 46  1.6  0.9 11.8  1.4  9.9 NNW NNE    AVERAGE  6.8 327
2024 11 01 06 16  1.6  0.9 11.1  1.4  9.9 NNW NNE    AVERAGE  6.8 339
2024 11 01 05 46  1.6  0.8 12.5  1.4  9.9 NNW  NE    AVERAGE  6.6 334
2024 11 01 05 16  1.6  0.9 10.5  1.4  9.9   N NNE    AVERAGE  6.6   1
2024 11 01 04 46  1.7  0.9 11.8  1.5  9.9 NNW NNE    AVERAGE  6.7 334
2024 11 01 04 16  1.7  0.8 11.1  1.6  9.9 NNW NNE    AVERAGE  6.5  17
2024 11 01 03 46  1.8  1.0 10.5  1.5  8.3 NNW  NE    AVERAGE  6.5 344
2024 11 01 03 16  1.8  0.9 11.8  1.6  9.1 NNW NNE    AVERAGE  6.3 328
2024 11 01 02 46  1.9  1.0 11.8  1.6  9.1  NW  NE    AVERAGE  6.6 314
2024 11 01 02 16  1.8  1.0 11.8  1.5  9.9  NW NNE    AVERAGE  6.3 318
2024 11 01 01 46  2.0  1.1 12.5  1.7  9.9 NNW NNE    AVERAGE  6.7 327
2024 11 01 01 16  1.9  1.0 11.1  1.7  9.9 NNW NNE    AVERAGE  6.5 335
2024 11 01 00 46  1.8  0.8 11.8  1.6  9.9  NW NNE    AVERAGE  6.3 320
2024 11 01 00 16  1.8  0.8 11.8  1.7  9.9 NNW  NE    AVERAGE  6.3 335
2024 10 31 23 46  1.9  0.8 11.8  1.8  9.1 NNW  NE    AVERAGE  6.3  37
2024 10 31 23 16  1.9  0.9 11.8  1.7  9.9 NNW NNE    AVERAGE  6.3 339
2024 10 31 22 46  1.9  0.8 11.8  1.8  8.3  NW  NE    AVERAGE  6.4  37
2024 10 31 22 16  1.9  0.8 12.5  1.8  9.1 NNW  NE    AVERAGE  6.4  43
2024 10 31 21 46  1.8  0.7 10.5  1.7  8.3 NNE  NE    AVERAGE  6.0  39
2024 10 31 21 16  1.9  0.9 10.5  1.7  9.9   N NNE    AVERAGE  6.4 355
2024 10 31 20 46  1.8  0.7 10.5  1.6  9.9 NNE  NE    AVERAGE  6.3  36
2024 10 31 20 16  1.8  0.8 12.5  1.6  9.1 NNW  NE    AVERAGE  6.2  40
2024 10 31 19 46  1.8  0.8 11.8  1.6  9.1  NW  NE    AVERAGE  6.4  36
2024 10 31 19 16  1.7  0.8 11.1  1.6  9.9   N NNE    AVERAGE  6.6  22
2024 10 31 18 46  1.6  0.7 10.5  1.5  7.7 NNE NNE    AVERAGE  6.3  30
2024 10 31 18 16  1.6  0.7 10.5  1.5  9.9 NNE  NE    AVERAGE  6.5  36
2024 10 31 17 46  1.7  0.8 10.5  1.6  9.9 NNE NNE    AVERAGE  6.7  24
2024 10 31 17 16  1.7  0.8 11.1  1.6  9.9   N  NE    AVERAGE  6.6  36
2024 10 31 16 46  1.6  0.8 10.5  1.5  9.9 NNE  NE    AVERAGE  6.5  39
2024 10 31 16 16  1.6  0.7 10.5  1.5  9.9 NNE  NE    AVERAGE  6.4  36
2024 10 31 15 46  1.7  0.8 11.1  1.6  9.9   N NNE    AVERAGE  6.6 354
2024 10 31 15 16  1.7  0.8 10.5  1.5  8.3 NNE  NE    AVERAGE  6.4  24
2024 10 31 14 46  1.6  0.7 10.5  1.5  9.1 NNE  NE    AVERAGE  6.4  37
2024 10 31 14 16  1.8  0.7 11.1  1.6  9.1   N  NE    AVERAGE  6.2  40
2024 10 31 13 46  1.8  0.8 10.5  1.6  9.9   N  NE    AVERAGE  6.1   3
2024 10 31 13 16  1.7  0.6 11.8  1.6  8.3  NW  NE    AVERAGE  6.0  40
2024 10 31 12 46  1.7  0.7 10.5  1.6  7.7 NNE  NE    AVERAGE  5.9  23
2024 10 31 12 16  1.8  0.7 11.1  1.7  8.3   N  NE    AVERAGE  6.2  40
2024 10 31 11 46  1.7  0.8 10.5  1.6  8.3 NNE  NE    AVERAGE  6.4  41
2024 10 31 11 16  1.7  0.7 12.5  1.6  9.1  NW  NE    AVERAGE  6.3  40
2024 10 31 10 46  1.7  0.6 10.5  1.6  9.1 NNE  NE    AVERAGE  6.3  41
2024 10 31 10 16  1.8  0.6 12.5  1.7  9.1 NNW  NE    AVERAGE  6.3  46
2024 10 31 09 46  1.8  0.7 11.8  1.7  7.1 NNW  NE      STEEP  6.3  39
2024 10 31 09 16  1.9  0.8 11.1  1.8  9.9   N NNE    AVERAGE  6.5   3
2024 10 31 08 46  1.8  0.7 10.5  1.7  8.3 NNE  NE    AVERAGE  6.4  44
2024 10 31 08 16  1.8  0.8 11.1  1.6  7.7   N  NE    AVERAGE  6.3   8
2024 10 31 07 46  1.8  0.8 10.5  1.6  7.1 NNE  NE    AVERAGE  6.3  30
2024 10 31 07 16  1.7  0.7 12.5  1.6  9.9 NNW  NE    AVERAGE  6.2  39
2024 10 31 06 46  1.6  0.8 11.8  1.5  7.7   N  NE    AVERAGE  6.5  10
2024 10 31 06 16  1.7  0.8 10.5  1.6  9.9 NNE NNE    AVERAGE  6.5  16
2024 10 31 05 46  1.6  0.7 11.8  1.4  9.1   N  NE    AVERAGE  6.4  10
2024 10 31 05 16  1.6  0.7 11.8  1.5  9.1 NNE  NE    AVERAGE  6.2  12
2024 10 31 04 46  1.6  0.6 11.8  1.5  8.3   N  NE    AVERAGE  6.2  37
2024 10 31 04 16  1.6  0.8 11.8  1.4  9.9   N NNE    AVERAGE  6.4  10
2024 10 31 03 46  1.6  0.8 11.8  1.4  9.1   N  NE    AVERAGE  6.3 358
2024 10 31 03 16  1.6  0.8 11.1  1.5  9.1 NNE  NE    AVERAGE  6.2  22
2024 10 31 02 46  1.7  0.7 11.8  1.5  9.1   N  NE    AVERAGE  6.1  34
2024 10 31 02 16  1.7  0.7 11.8  1.5  8.3   N  NE    AVERAGE  6.0   3
2024 10 31 01 46  1.7  0.7 11.8  1.6  9.1   N NNE    AVERAGE  6.1   8
2024 10 31 01 16  1.7  0.7 11.8  1.6  8.3   N  NE    AVERAGE  5.9  39
2024 10 31 00 46  1.8  0.8 11.8  1.6  8.3   N  NE    AVERAGE  6.3   3
2024 10 31 00 16  1.8  0.7 11.8  1.6  9.1   N NNE    AVERAGE  6.3   8
2024 10 30 23 46  1.9  0.8 11.8  1.7  9.1 NNE  NE    AVERAGE  6.4  40
2024 10 30 23 16  1.8  0.7 12.5  1.7  8.3   N  NE    AVERAGE  6.2   2
2024 10 30 22 46  1.9  0.8 11.8  1.8  8.3   N  NE    AVERAGE  6.4   6
2024 10 30 22 16  1.9  0.8 11.1  1.7  8.3   N  NE    AVERAGE  6.5   5
2024 10 30 21 46  1.9  0.8 10.5  1.7  9.1 NNE NNE    AVERAGE  6.4  30
2024 10 30 21 16  2.0  0.9 11.8  1.8  8.3 NNE  NE    AVERAGE  6.7  12
2024 10 30 20 46  1.9  0.8 11.1  1.8  8.3 NNE NNE    AVERAGE  6.5  33
2024 10 30 20 16  1.9  0.9 11.1  1.8  6.2 NNE  NE    AVERAGE  6.4  16
2024 10 30 19 46  1.9  0.8 11.8  1.7  9.1 NNE  NE    AVERAGE  6.3  15
2024 10 30 19 16  1.9  0.8 11.8  1.7  9.1 NNE NNE    AVERAGE  6.6  15
2024 10 30 18 46  1.9  0.9 11.8  1.7  8.3 NNE NNE    AVERAGE  6.7  12
2024 10 30 18 16  1.9  1.0 11.8  1.6  9.1 NNE  NE    AVERAGE  6.9  19
2024 10 30 17 46  1.9  0.9 12.5  1.6  9.1 NNE NNE    AVERAGE  6.8  12
2024 10 30 17 16  1.9  0.9 11.8  1.6  7.1 NNE  NE    AVERAGE  6.7  19
2024 10 30 16 46  1.8  0.9 11.8  1.6  9.1   N NNE    AVERAGE  6.8   8
2024 10 30 16 16  1.8  0.8 11.8  1.6  9.1   N NNE    AVERAGE  6.9  10
2024 10 30 15 46  1.7  0.7 12.5  1.6  8.3   N NNE    AVERAGE  6.7  30
2024 10 30 15 16  1.7  0.8 12.5  1.6  9.1   N NNE    AVERAGE  6.7  27
2024 10 30 14 46  1.8  0.7 11.1  1.7  9.9   N NNE    AVERAGE  6.6  17
2024 10 30 14 16  1.8  0.7 11.1  1.6  8.3   N  NE    AVERAGE  6.6  36
2024 10 30 13 46  1.9  0.9 12.5  1.6  8.3   N  NE    AVERAGE  6.8   8
2024 10 30 13 16  1.8  0.9 11.8  1.6  8.3   N  NE    AVERAGE  6.7   6
2024 10 30 12 46  1.8  0.8 12.5  1.7  8.3   N  NE    AVERAGE  6.6   3
2024 10 30 12 16  1.8  0.9 12.5  1.6  8.3 NNE NNE    AVERAGE  6.8  13
2024 10 30 11 46  1.8  0.8 10.5  1.6  9.9   N NNE    AVERAGE  6.6  24
2024 10 30 11 16  1.9  0.9 12.5  1.7  8.3   N  NE    AVERAGE  6.8   3
2024 10 30 10 46  1.8  0.9 12.5  1.6  8.3   N  NE    AVERAGE  6.7   6
2024 10 30 10 16  1.9  1.0 12.5  1.7  8.3   N  NE    AVERAGE  6.8   5
2024 10 30 09 46  1.9  0.9 11.8  1.7  9.1 NNE  NE    AVERAGE  6.8  39
2024 10 30 09 16  1.9  0.8 12.5  1.7  8.3   N NNE    AVERAGE  6.7  33
2024 10 30 08 46  1.9  0.9 11.1  1.7  8.3   N  NE    AVERAGE  6.7  37
2024 10 30 08 16  1.9  1.0 13.3  1.6  9.1 NNE  NE    AVERAGE  7.0  15
2024 10 30 07 46  2.0  1.0 11.1  1.7  9.1   N  NE    AVERAGE  7.0   8
2024 10 30 07 16  1.9  0.9 13.3  1.7  9.1   N  NE    AVERAGE  6.9  39
2024 10 30 06 46  1.9  0.9 10.5  1.7  9.1 NNE  NE    AVERAGE  6.9  39
2024 10 30 06 16  1.9  0.8 11.8  1.7  9.1   N  NE    AVERAGE  6.7  41
2024 10 30 05 46  1.9  0.9 11.8  1.7  9.1 NNE  NE    AVERAGE  7.0  34
2024 10 30 05 16  1.9  0.9 11.8  1.7  9.1   N  NE    AVERAGE  7.0  36
2024 10 30 04 46  1.9  0.8 11.1  1.7  9.1 NNE NNE    AVERAGE  6.9  32
2024 10 30 04 16  1.8  0.8 11.8  1.6  8.3   N  NE    AVERAGE  6.8  40
2024 10 30 03 46  1.9  0.9 11.8  1.7  9.1   N  NE    AVERAGE  7.0  37
2024 10 30 03 16  1.9  0.9 12.5  1.7  9.1   N NNE    AVERAGE  6.9  26
2024 10 30 02 46  2.1  0.9 11.8  1.9  9.1   N  NE    AVERAGE  7.2  34
2024 10 30 02 16  1.9  0.8 11.8  1.7  9.1   N  NE    AVERAGE  6.6  37
2024 10 30 01 46  1.9  0.9 12.5  1.6  8.3   N  NE    AVERAGE  6.6  40
2024 10 30 01 16  2.0  0.7 12.5  1.9  9.1   N  NE    AVERAGE  6.6  34
2024 10 30 00 46  2.0  1.0 11.8  1.8  9.1   N NNE    AVERAGE  6.8  33
2024 10 30 00 16  1.9  0.8 12.5  1.8  9.1   N  NE    AVERAGE  6.5  36
2024 10 29 23 46  2.1  0.8 12.5  1.9  8.3   N  NE    AVERAGE  6.5  37
2024 10 29 23 16  2.1  0.9 11.8  1.9  9.1   N NNE    AVERAGE  6.6  33
2024 10 29 22 46  2.0  1.0 11.8  1.8  9.1   N  NE    AVERAGE  6.8  36
2024 10 29 22 16  1.9  0.9 10.5  1.7  8.3 NNE  NE    AVERAGE  7.0  37
2024 10 29 21 46  2.0  0.9 13.3  1.9  8.3   N  NE    AVERAGE  7.2  43
2024 10 29 21 16  1.9  0.9 12.5  1.6  8.3   N  NE    AVERAGE  7.0   1
2024 10 29 20 46  1.9  0.9 10.5  1.6  9.1 NNE NNE    AVERAGE  7.2  27
2024 10 29 20 16  2.0  1.1 12.5  1.7  9.1   N  NE    AVERAGE  7.4  34
2024 10 29 19 46  2.2  1.1 11.1  1.9  9.1   N  NE    AVERAGE  7.5  37
2024 10 29 19 16  2.2  1.2 12.5  1.9  9.1   N NNE    AVERAGE  7.7   8
2024 10 29 18 46  2.0  1.1 12.5  1.6  8.3   N NNE    AVERAGE  7.4   9
2024 10 29 18 16  1.9  1.1 13.3  1.6  8.3 NNE  NE    AVERAGE  7.5  12
2024 10 29 17 46  1.9  1.0 13.3  1.7  9.1   N NNE    AVERAGE  7.6  33
2024 10 29 17 16  1.9  1.0 12.5  1.7  9.1   N  NE    AVERAGE  7.7   5
2024 10 29 16 46  2.0  1.1 11.8  1.7  9.1   N NNE    AVERAGE  7.7 358
2024 10 29 16 16  2.1  1.4 12.5  1.7  9.1   N NNE    AVERAGE  8.3   3
2024 10 29 15 46  2.0  1.1 12.5  1.7  8.3   N  NE    AVERAGE  7.8  36
2024 10 29 15 16  2.1  1.3 11.8  1.7  8.3   N  NE    AVERAGE  7.9 356
2024 10 29 14 46  2.1  1.3 11.8  1.7  7.7   N  NE    AVERAGE  7.9 359
2024 10 29 14 16  2.1  1.3 12.5  1.6  8.3   N  NE    AVERAGE  8.1 354
2024 10 29 13 46  2.2  1.3 11.8  1.8  9.1   N NNE    AVERAGE  7.9   1
2024 10 29 13 16  2.1  1.4 11.8  1.6  8.3   N NNE    AVERAGE  8.1 354
2024 10 29 12 46  2.1  1.2 12.5  1.8  8.3   N NNE    AVERAGE  7.7 358
2024 10 29 12 16  2.0  1.0 11.1  1.7  9.1   N NNE    AVERAGE  7.3 354
2024 10 29 11 46  2.0  1.0 11.1  1.7  8.3   N NNE    AVERAGE  7.2  29
2024 10 29 11 16  2.0  1.1 13.3  1.7  9.1   N NNE    AVERAGE  7.3 355
2024 10 29 10 46  2.1  1.2 11.1  1.8  8.3   N NNE    AVERAGE  7.5   3
2024 10 29 10 16  2.1  1.1 13.3  1.8  9.1   N NNE    AVERAGE  7.4 359
2024 10 29 09 46  2.2  1.1 13.3  1.9  9.1   N NNE    AVERAGE  7.5  20
2024 10 29 09 16  2.0  1.1 12.5  1.7  9.1   N NNE    AVERAGE  7.3   2
2024 10 29 08 46  2.0  1.2 11.1  1.7  8.3   N NNE    AVERAGE  7.4   5
2024 10 29 08 16  2.1  1.1 11.8  1.9  7.7   N  NE      STEEP  7.4  36
2024 10 29 07 46  2.1  1.1 11.8  1.8  8.3   N NNE    AVERAGE  7.5  30
2024 10 29 07 16  2.2  1.2 10.5  1.9  9.1   N NNE    AVERAGE  7.8  22
2024 10 29 06 46  2.1  1.2 11.8  1.7  8.3   N NNE    AVERAGE  7.6 352
2024 10 29 06 16  2.1  1.2 12.5  1.7  9.1   N NNE    AVERAGE  7.7   1
2024 10 29 05 16  2.1  1.4 11.8  1.7  9.9   N   N    AVERAGE  8.1 354
2024 10 29 04 46  2.1  1.3 11.8  1.7  9.1   N NNE    AVERAGE  7.9 356
2024 10 29 04 16  1.9  1.0 13.3  1.7  9.1 NNW NNE    AVERAGE  7.5  15
2024 10 29 03 46  2.0  1.1 10.5  1.7  9.1   N NNE    AVERAGE  7.8  19
2024 10 29 03 16  2.1  1.4 11.8  1.7  9.9   N   N    AVERAGE  7.9 354
2024 10 29 02 46  2.0  1.3 12.5  1.6  9.9   N NNE    AVERAGE  7.9 349
2024 10 29 02 16  2.2  1.4 12.5  1.7  9.9   N   N    AVERAGE  8.1 352
2024 10 29 01 46  2.1  1.3 11.8  1.7  9.9 NNW   N    AVERAGE  7.7   9
2024 10 29 01 16  1.9  1.2 11.8  1.6  9.1   N NNE    AVERAGE  7.4 359
2024 10 29 00 46  2.0  1.2 12.5  1.5  7.7 NNW NNE    AVERAGE  7.5 344
2024 10 29 00 16  1.9  1.0 13.3  1.7  9.9 NNW   N    AVERAGE  7.2   3
2024 10 28 23 46  1.9  1.0 12.5  1.7  9.1   N NNE    AVERAGE  6.9 354
2024 10 28 23 16  2.1  1.2 10.5  1.7  9.1   N NNE    AVERAGE  7.3   3
2024 10 28 22 46  2.1  1.3 13.3  1.7  9.1 NNW NNE    AVERAGE  7.6 345
2024 10 28 22 16  2.0  1.1 11.1  1.7  7.7   N NNE      STEEP  7.1  29
2024 10 28 21 46  2.1  1.1 11.8  1.8  8.3   N NNE    AVERAGE  7.3 352
2024 10 28 21 16  2.0  1.2 13.3  1.7  9.1   N NNE    AVERAGE  7.4 358
2024 10 28 20 46  2.1  1.1 13.3  1.8  9.1   N NNE    AVERAGE  7.2  23
2024 10 28 20 16  2.1  1.1 13.3  1.9  7.7   N NNE    AVERAGE  7.1 358
2024 10 28 19 46  2.1  1.1 11.8  1.8  9.1   N NNE    AVERAGE  7.0 356
2024 10 28 19 16  2.2  1.1 14.3  1.9  9.9   N NNE    AVERAGE  7.2   1
2024 10 28 18 46  2.0  1.1 12.5  1.7  8.3   N NNE    AVERAGE  7.2 355
2024 10 28 18 16  2.0  1.1 10.5  1.8  9.1 NNE NNE    AVERAGE  7.5  24
2024 10 28 17 46  2.0  1.1 13.3  1.6  8.3   N NNE    AVERAGE  7.6   2
2024 10 28 17 16  1.9  1.1 14.3  1.6  9.1   N NNE    AVERAGE  7.4   6
2024 10 28 16 46  1.9  1.0 12.5  1.6  9.9   N NNE    AVERAGE  7.3  27
2024 10 28 16 16  2.0  1.0 13.3  1.7  8.3   N NNE    AVERAGE  7.3  33
2024 10 28 15 46  1.9  1.0 12.5  1.7  8.3   N NNE    AVERAGE  7.3  30
2024 10 28 15 16  2.0  0.8 13.3  1.8  8.3   N NNE    AVERAGE  7.1  33
2024 10 28 14 46  1.8  0.8 12.5  1.6  9.1   N NNE    AVERAGE  7.1  27
2024 10 28 14 16  1.9  0.9 14.3  1.7  9.1 NNW NNE    AVERAGE  7.2  29
2024 10 28 13 46  1.9  0.9 13.3  1.7  9.1   N NNE    AVERAGE  7.3  23
2024 10 28 13 16  1.8  0.8 14.3  1.7  9.1   N NNE    AVERAGE  6.7  23
2024 10 28 12 46  1.9  0.7 13.3  1.8  9.9   N NNE    AVERAGE  7.0  19
2024 10 28 12 16  1.9  0.7 10.5  1.7  8.3 NNE NNE    AVERAGE  6.8  22
